# step, loss_train, loss_test, metrics_test
2.300000000000000000e+04 1.641203925828449428e-05 7.251526881191239227e-07 8.858660294208675623e-07 6.365200420077599119e-07 2.687366504687815905e-04 7.251214810821693391e-07 8.860283742251340300e-07 6.365177682710054796e-07 2.497403416782617569e-03
2.400000000000000000e+04 2.866665017791092396e-04 8.924953363020904362e-06 1.130394480242102873e-06 2.612833895909716375e-06 5.148567142896354198e-04 8.924956091505009681e-06 1.130202122112677898e-06 2.613001015561167151e-06 3.925607539713382721e-03
2.500000000000000000e+04 1.514686573500512168e-05 6.615309757762588561e-07 9.008314236780279316e-07 4.892708034276438411e-07 2.710267435759305954e-04 6.614825451833894476e-07 9.007450216813595034e-07 4.892235665465705097e-07 2.708734711632132530e-03
2.600000000000000000e+04 1.051433646352961659e-04 3.539260660545551218e-06 6.909428975632181391e-07 1.200425572278618347e-06 3.534824354574084282e-04 3.539275894581805915e-06 6.909014587108686101e-07 1.200493102260224987e-06 2.979841083288192749e-03
2.700000000000000000e+04 2.079213118122424930e-05 9.028734666571835987e-07 7.283298373295110650e-07 6.888863026688341051e-07 2.621104940772056580e-04 9.029093348544847686e-07 7.281932425939885434e-07 6.888462280585372355e-07 2.462716074660420418e-03
2.800000000000000000e+04 1.650045487622264773e-05 8.649552114547987003e-07 8.564520612708292902e-07 7.503759889004868455e-07 2.585743786767125130e-04 8.650812901578319725e-07 8.565805842408735771e-07 7.505283861064526718e-07 2.422202611342072487e-03
2.900000000000000000e+04 2.039491228060796857e-04 4.754413566843140870e-06 3.093329496550722979e-06 2.308660896233050153e-06 3.791550407186150551e-04 4.754223482450470328e-06 3.093251280006370507e-06 2.308759349034517072e-06 4.245717078447341919e-03
3.000000000000000000e+04 1.201858594868099317e-05 5.388652084548084531e-07 8.366628208023030311e-07 4.597999634370353306e-07 2.582184679340571165e-04 5.387952342061907984e-07 8.368222665922075976e-07 4.596795974975975696e-07 2.562761073932051659e-03
3.100000000000000000e+04 5.653933840221725404e-05 1.418719648427213542e-06 1.596940819581504911e-06 7.293705266420147382e-07 2.809803991112858057e-04 1.418813440068333875e-06 1.596759148014825769e-06 7.294015631487127393e-07 3.167320974171161652e-03
3.200000000000000000e+04 1.856497874541673809e-05 6.044980409569689073e-07 1.005706849355192389e-06 5.849887543263321277e-07 2.548007469158619642e-04 6.045214604455395602e-07 1.005636818263155874e-06 5.848843898093036842e-07 2.610719995573163033e-03
3.300000000000000000e+04 1.191104183817515150e-05 5.701554073311854154e-07 7.009662112977821380e-07 5.350399305825703777e-07 2.533213701099157333e-04 5.701745067199226469e-07 7.009968499005481135e-07 5.349634193407837301e-07 2.447510603815317154e-03
3.400000000000000000e+04 1.325012726738350466e-05 6.235215437300212216e-07 6.774204166504205205e-07 5.597840413429366890e-07 2.508779580239206553e-04 6.236058425201917998e-07 6.773887548661150504e-07 5.598082566393713932e-07 2.344351727515459061e-03
3.500000000000000000e+04 1.439612096874043345e-04 4.792465915670618415e-06 2.492844714652164839e-06 1.990216560443514027e-06 3.697163483593612909e-04 4.792590061697410420e-06 2.493060037522809580e-06 1.990266127904760651e-06 4.401074722409248352e-03
3.600000000000000000e+04 4.673620060202665627e-05 1.517086275271140039e-06 9.843587349678273313e-07 1.053299683917430229e-06 2.644778287503868341e-04 1.517020791652612388e-06 9.840969141805544496e-07 1.053110167958948296e-06 2.426651539281010628e-03
3.700000000000000000e+04 5.958224064670503139e-04 1.582668301125522703e-05 5.746325768996030092e-06 5.156231054570525885e-06 6.580402841791510582e-04 1.582653203513473272e-05 5.746080660173902288e-06 5.156251972948666662e-06 5.434412043541669846e-03
3.800000000000000000e+04 9.824294102145358920e-05 2.902207597799133509e-06 1.404062345500278752e-06 1.691646389190282207e-06 2.947303582914173603e-04 2.902241249103099108e-06 1.403953888257092331e-06 1.691790203040000051e-06 2.605642424896359444e-03
3.900000000000000000e+04 2.382324055361095816e-05 7.258465757331578061e-07 8.538901852261915337e-07 6.645071835009730421e-07 2.502045244909822941e-04 7.258241794261266477e-07 8.538384577150281984e-07 6.645588541687175166e-07 2.329074777662754059e-03
4.000000000000000000e+04 6.050535012036561966e-05 1.412286565027898178e-06 1.523564037597679999e-06 7.924393798930395860e-07 2.826537238433957100e-04 1.412372512277215719e-06 1.523407377135299612e-06 7.925230534056026954e-07 2.899935003370046616e-03
4.100000000000000000e+04 1.145564328908221796e-05 4.247370668508665403e-07 7.272352036125084851e-07 5.058109309175051749e-07 2.470987383276224136e-04 4.247870322160451906e-07 7.273285405062779319e-07 5.058070087216037791e-07 2.347416942939162254e-03
4.200000000000000000e+04 9.369969120598398149e-06 3.625653732797218254e-07 7.320363692997489125e-07 4.532293189640768105e-07 2.478461246937513351e-04 3.625370368354197126e-07 7.320526833609619644e-07 4.531514719019469339e-07 2.431100932881236076e-03
4.300000000000000000e+04 1.354917458229465410e-05 6.048949217074550688e-07 5.291630600368080195e-07 5.064310357738577295e-07 2.549661439843475819e-04 6.050182719263830222e-07 5.291964839670981746e-07 5.064781589680933394e-07 2.318468643352389336e-03
4.400000000000000000e+04 4.363037805887870491e-05 1.670064193604048342e-06 4.115038052532327129e-07 8.530629997949290555e-07 2.868474985007196665e-04 1.670107849349733442e-06 4.113531701932515716e-07 8.530680020157888066e-07 2.252274891361594200e-03
4.500000000000000000e+04 2.794147985696326941e-05 4.548714969132561237e-06 3.089118763455189764e-06 6.721269073750590906e-06 2.631212701089680195e-04 4.548386641545221210e-06 3.089253368671052158e-06 6.721698355249827728e-06 4.441900644451379776e-03
4.600000000000000000e+04 9.393605432705953717e-05 2.097667902489774860e-06 9.722795084599056281e-07 1.266813114852993749e-06 3.017067792825400829e-04 2.097532842526561581e-06 9.723515859150211327e-07 1.266779349862190429e-06 2.591373398900032043e-03
4.700000000000000000e+04 2.925576518464367837e-05 9.035246648636530153e-07 1.108816832129377872e-06 6.313947551461751573e-07 2.704677754081785679e-04 9.035115908773150295e-07 1.108761352952569723e-06 6.313944140856619924e-07 2.963362261652946472e-03
4.800000000000000000e+04 7.589923916384577751e-05 2.371036316617392004e-06 5.437783556772046722e-07 1.024586140374594834e-06 3.302342665847390890e-04 2.371026312175672501e-06 5.437341883407498244e-07 1.024417883854766842e-06 2.806213451549410820e-03
4.900000000000000000e+04 1.760315150022506714e-03 4.766012716572731733e-05 1.323021479038288817e-05 1.525558764114975929e-05 1.508883782662451267e-03 4.766015990753658116e-05 1.323013293585972860e-05 1.525502011645585299e-05 8.602867834270000458e-03
5.000000000000000000e+04 1.461173960706219077e-04 3.710856617544777691e-06 2.042205323959933594e-06 1.201315512844303157e-06 3.313877678010612726e-04 3.710661076183896512e-06 2.042325604634243064e-06 1.201396685246436391e-06 3.514883574098348618e-03
