# step, loss_train, loss_test, metrics_test
0.000000000000000000e+00 3.976999998092651367e+00 1.662166118621826172e-01 1.346755790710449219e+01 4.017971515655517578e+00 1.662166118621826172e-01 1.346755790710449219e+01
5.300000000000000000e+01 2.343429077882319689e-04 1.151038873103971127e-07 1.313310349360108376e-09 1.921504153870046139e-04 1.151038873103971127e-07 1.313310349360108376e-09
