# step, loss_train, loss_test, metrics_test
1.000000000000000000e+03 5.578885902650654316e-04 6.951899267733097076e-04 1.896312343887984753e-03 2.228359458968043327e-03 3.505981527268886566e-03 3.873165464028716087e-03 9.695209446363151073e-04 1.334088621661067009e-03 4.630625189747661352e-04 5.763066583313047886e-04 1.896312343887984753e-03 2.228359458968043327e-03 3.505981527268886566e-03 3.873165464028716087e-03 9.695209446363151073e-04 1.334088621661067009e-03
1.100000000000000000e+03 5.071772611699998379e-04 6.272693281061947346e-04 1.575223985128104687e-03 1.806312822736799717e-03 2.877462655305862427e-03 3.348604775965213776e-03 7.691475329920649529e-04 1.029701204970479012e-03 4.184701247140765190e-04 5.149494390934705734e-04 1.575223985128104687e-03 1.806312822736799717e-03 2.877462655305862427e-03 3.348604775965213776e-03 7.691475329920649529e-04 1.029701204970479012e-03
1.200000000000000000e+03 4.529621510300785303e-04 5.674623535014688969e-04 1.292816945351660252e-03 1.481654355302453041e-03 2.390817040577530861e-03 2.900376217439770699e-03 6.329899770207703114e-04 8.007576107047498226e-04 3.715271013788878918e-04 4.610362520907074213e-04 1.292816945351660252e-03 1.481654355302453041e-03 2.390817040577530861e-03 2.900376217439770699e-03 6.329899770207703114e-04 8.007576107047498226e-04
1.300000000000000000e+03 3.958847373723983765e-04 5.093003856018185616e-04 1.050548045895993710e-03 1.227757311426103115e-03 2.002350753173232079e-03 2.511227969080209732e-03 5.353612941689789295e-04 6.214524037204682827e-04 3.228130517527461052e-04 4.091623413842171431e-04 1.050548045895993710e-03 1.227757311426103115e-03 2.002350753173232079e-03 2.511227969080209732e-03 5.353612941689789295e-04 6.214524037204682827e-04
1.400000000000000000e+03 3.382638678885996342e-04 4.504688549786806107e-04 8.494867361150681973e-04 1.026888960041105747e-03 1.686260686255991459e-03 2.171435626223683357e-03 4.565623821690678596e-04 4.785988421645015478e-04 2.741838397923856974e-04 3.573895373847335577e-04 8.494867361150681973e-04 1.026888960041105747e-03 1.686260686255991459e-03 2.171435626223683357e-03 4.565623821690678596e-04 4.785988421645015478e-04
1.500000000000000000e+03 2.829564909916371107e-04 3.908726503141224384e-04 6.854417733848094940e-04 8.657061844132840633e-04 1.426944276317954063e-03 1.873998553492128849e-03 3.805346786975860596e-04 3.629748825915157795e-04 2.279788750456646085e-04 3.056727873627096415e-04 6.854417733848094940e-04 8.657061844132840633e-04 1.426944276317954063e-03 1.873998553492128849e-03 3.805346786975860596e-04 3.629748825915157795e-04
1.600000000000000000e+03 2.334755263291299343e-04 3.326668229419738054e-04 5.537626566365361214e-04 7.351796375587582588e-04 1.213226467370986938e-03 1.613001921214163303e-03 3.044889890588819981e-04 2.723380457609891891e-04 1.872093853307887912e-04 2.559187414590269327e-04 5.537626566365361214e-04 7.351796375587582588e-04 1.213226467370986938e-03 1.613001921214163303e-03 3.044889890588819981e-04 2.723380457609891891e-04
1.700000000000000000e+03 1.940419751917943358e-04 2.811120939441025257e-04 4.535332263913005590e-04 6.295327330008149147e-04 1.036529080010950565e-03 1.385655719786882401e-03 2.424942504148930311e-04 2.102701109834015369e-04 1.554505142848938704e-04 2.125726750819012523e-04 4.535332263913005590e-04 6.295327330008149147e-04 1.036529080010950565e-03 1.385655719786882401e-03 2.424942504148930311e-04 2.102701109834015369e-04
1.800000000000000000e+03 1.663110742811113596e-04 2.407440042588859797e-04 3.806432068813592196e-04 5.438461084850132465e-04 8.932743803597986698e-04 1.193225965835154057e-03 2.045426372205838561e-04 1.736184058245271444e-04 1.338515139650553465e-04 1.792714465409517288e-04 3.806432068813592196e-04 5.438461084850132465e-04 8.932743803597986698e-04 1.193225965835154057e-03 2.045426372205838561e-04 1.736184058245271444e-04
1.900000000000000000e+03 1.475764875067397952e-04 2.108675689669325948e-04 3.263292310293763876e-04 4.736714181490242481e-04 7.817076984792947769e-04 1.035854103974997997e-03 1.844516955316066742e-04 1.523628889117389917e-04 1.197670717374421656e-04 1.551569584989920259e-04 3.263292310293763876e-04 4.736714181490242481e-04 7.817076984792947769e-04 1.035854103974997997e-03 1.844516955316066742e-04 1.523628889117389917e-04
2.000000000000000000e+03 1.339675218332558870e-04 1.879430783446878195e-04 2.837959618773311377e-04 4.158078809268772602e-04 6.963062332943081856e-04 9.095391142182052135e-04 1.718090643407776952e-04 1.384835923090577126e-04 1.097349886549636722e-04 1.370325335301458836e-04 2.837959618773311377e-04 4.158078809268772602e-04 6.963062332943081856e-04 9.095391142182052135e-04 1.718090643407776952e-04 1.384835923090577126e-04
2.100000000000000000e+03 1.229599147336557508e-04 1.691404613666236401e-04 2.491653140168637037e-04 3.678193897940218449e-04 6.291298777796328068e-04 8.079627295956015587e-04 1.602881093276664615e-04 1.276694238185882568e-04 1.016097521642223001e-04 1.223943108925595880e-04 2.491653140168637037e-04 3.678193897940218449e-04 6.291298777796328068e-04 8.079627295956015587e-04 1.602881093276664615e-04 1.276694238185882568e-04
2.200000000000000000e+03 1.133779878728091717e-04 1.530003501102328300e-04 2.201291499659419060e-04 3.275695780757814646e-04 5.731819546781480312e-04 7.247123867273330688e-04 1.476926117902621627e-04 1.179522587335668504e-04 9.445422620046883821e-05 1.099668879760429263e-04 2.201291499659419060e-04 3.275695780757814646e-04 5.731819546781480312e-04 7.247123867273330688e-04 1.476926117902621627e-04 1.179522587335668504e-04
2.300000000000000000e+03 1.047500918502919376e-04 1.388704695273190737e-04 1.953022292582318187e-04 2.932764764409512281e-04 5.237024161033332348e-04 6.544452626258134842e-04 1.340837043244391680e-04 1.086390839191153646e-04 8.792902372078970075e-05 9.919817239278927445e-05 1.953022292582318187e-04 2.932764764409512281e-04 5.237024161033332348e-04 6.544452626258134842e-04 1.340837043244391680e-04 1.086390839191153646e-04
2.400000000000000000e+03 9.689004218671470881e-05 1.264199090655893087e-04 1.738543796818703413e-04 2.635830023791640997e-04 4.779874579980969429e-04 5.932232015766203403e-04 1.203180217999033630e-04 9.967408550437539816e-05 8.192114910343661904e-05 8.982518193079158664e-05 1.738543796818703413e-04 2.635830023791640997e-04 4.779874579980969429e-04 5.932232015766203403e-04 1.203180217999033630e-04 9.967408550437539816e-05
2.500000000000000000e+03 8.970766793936491013e-05 1.154169804067350924e-04 1.552473404444754124e-04 2.375160256633535028e-04 4.347590438555926085e-04 5.383899551816284657e-04 1.072418308467604220e-04 9.125228825723752379e-05 7.638325041625648737e-05 8.167089254129678011e-05 1.552473404444754124e-04 2.375160256633535028e-04 4.347590438555926085e-04 5.383899551816284657e-04 1.072418308467604220e-04 9.125228825723752379e-05
2.600000000000000000e+03 8.313608122989535332e-05 1.056546170730143785e-04 1.390658726450055838e-04 2.144031022908166051e-04 3.935997956432402134e-04 4.883002256974577904e-04 9.536708967061713338e-05 8.359872299479320645e-05 7.127454591682180762e-05 7.457307947333902121e-05 1.390658726450055838e-04 2.144031022908166051e-04 3.935997956432402134e-04 4.883002256974577904e-04 9.536708967061713338e-05 8.359872299479320645e-05
2.700000000000000000e+03 7.711489161010831594e-05 9.694645996205508709e-05 1.249498600373044610e-04 1.937808119691908360e-04 3.545428917277604342e-04 4.420275508891791105e-04 8.485366561217233539e-05 7.687482866458594799e-05 6.655095785390585661e-05 6.837846012786030769e-05 1.249498600373044610e-04 1.937808119691908360e-04 3.545428917277604342e-04 4.420275508891791105e-04 8.485366561217233539e-05 7.687482866458594799e-05
2.800000000000000000e+03 7.159432425396516919e-05 8.913628698792308569e-05 1.125742273870855570e-04 1.753219694364815950e-04 3.178089100401848555e-04 3.991133417002856731e-04 7.563094550278037786e-05 7.114897744031623006e-05 6.217323243618011475e-05 6.295116327237337828e-05 1.125742273870855570e-04 1.753219694364815950e-04 3.178089100401848555e-04 3.991133417002856731e-04 7.563094550278037786e-05 7.114897744031623006e-05
2.900000000000000000e+03 6.654037133557721972e-05 8.210694068111479282e-05 1.016618989524431527e-04 1.587926089996472001e-04 2.836420899257063866e-04 3.593534929677844048e-04 6.753101479262113571e-05 6.640882202191278338e-05 5.811519076814875007e-05 5.818156569148413837e-05 1.016618989524431527e-04 1.587926089996472001e-04 2.836420899257063866e-04 3.593534929677844048e-04 6.753101479262113571e-05 6.640882202191278338e-05
3.000000000000000000e+03 6.193626904860138893e-05 7.577912037959322333e-05 9.198964835377410054e-05 1.440027699572965503e-04 2.522197319194674492e-04 3.226585104130208492e-04 6.038241554051637650e-05 6.258333451114594936e-05 5.436733408714644611e-05 5.398704524850472808e-05 9.198964835377410054e-05 1.440027699572965503e-04 2.522197319194674492e-04 3.226585104130208492e-04 6.038241554051637650e-05 6.258333451114594936e-05
3.100000000000000000e+03 5.777661499450914562e-05 7.009928231127560139e-05 8.339050691574811935e-05 1.307890779571607709e-04 2.236230066046118736e-04 2.889685274567455053e-04 5.405564661487005651e-05 5.956802124273963273e-05 5.093239451525732875e-05 5.030492320656776428e-05 8.339050691574811935e-05 1.307890779571607709e-04 2.236230066046118736e-04 2.889685274567455053e-04 5.405564661487005651e-05 5.956802124273963273e-05
3.200000000000000000e+03 5.406073614722117782e-05 6.502908945549279451e-05 7.574314076919108629e-05 1.189968752441927791e-04 1.978330546990036964e-04 2.582134620752185583e-04 4.847298987442627549e-05 5.724163202103227377e-05 4.781944517162628472e-05 4.708561027655377984e-05 7.574314076919108629e-05 1.189968752441927791e-04 1.978330546990036964e-04 2.582134620752185583e-04 4.847298987442627549e-05 5.724163202103227377e-05
3.300000000000000000e+03 5.078472895547747612e-05 6.053455945220775902e-05 6.895662227179855108e-05 1.084767427528277040e-04 1.747533824527636170e-04 2.302980283275246620e-04 4.359773447504267097e-05 5.548196349991485476e-05 4.503616219153627753e-05 4.428567262948490679e-05 6.895662227179855108e-05 1.084767427528277040e-04 1.747533824527636170e-04 2.302980283275246620e-04 4.359773447504267097e-05 5.548196349991485476e-05
3.400000000000000000e+03 4.793789776158519089e-05 5.657880683429539204e-05 6.295843195402994752e-05 9.908848733175545931e-05 1.542368845548480749e-04 2.051002811640501022e-04 3.940919123124331236e-05 5.417296051746234298e-05 4.258466287865303457e-05 4.186329169897362590e-05 6.295843195402994752e-05 9.908848733175545931e-05 1.542368845548480749e-04 2.051002811640501022e-04 3.940919123124331236e-05 5.417296051746234298e-05
3.500000000000000000e+03 4.550010271486826241e-05 5.312091889209114015e-05 5.767884431406855583e-05 9.069866064237430692e-05 1.361085887765511870e-04 1.824759820010513067e-04 3.588979234336875379e-05 5.320982381817884743e-05 4.045831155963242054e-05 3.977726373705081642e-05 5.767884431406855583e-05 9.069866064237430692e-05 1.361085887765511870e-04 1.824759820010513067e-04 3.588979234336875379e-05 5.320982381817884743e-05
3.600000000000000000e+03 4.344228000263683498e-05 5.011594112147577107e-05 5.304733349476009607e-05 8.318808249896392226e-05 1.201839768327772617e-04 1.622659619897603989e-04 3.301129254396073520e-05 5.250062895356677473e-05 3.864141035592183471e-05 3.798670877586118877e-05 5.304733349476009607e-05 8.318808249896392226e-05 1.201839768327772617e-04 1.622659619897603989e-04 3.301129254396073520e-05 5.250062895356677473e-05
3.700000000000000000e+03 4.172830449533648789e-05 4.751639062305912375e-05 4.899316263617947698e-05 7.645518053323030472e-05 1.062747833202593029e-04 1.442979701096192002e-04 3.072651816182769835e-05 5.196527490625157952e-05 3.711023236974142492e-05 3.645226388471201062e-05 4.899316263617947698e-05 7.645518053323030472e-05 1.062747833202593029e-04 1.442979701096192002e-04 3.072651816182769835e-05 5.196527490625157952e-05
3.800000000000000000e+03 4.031646312796510756e-05 4.527492274064570665e-05 4.544271723716519773e-05 7.041261414997279644e-05 9.419414709554985166e-05 1.283947203774005175e-04 2.897451850003562868e-05 5.153769234311766922e-05 3.583417856134474277e-05 3.513687624945305288e-05 4.544271723716519773e-05 7.041261414997279644e-05 9.419414709554985166e-05 1.283947203774005175e-04 2.897451850003562868e-05 5.153769234311766922e-05
3.900000000000000000e+03 3.916335845133289695e-05 4.334667391958646476e-05 4.232674837112426758e-05 6.498521543107926846e-05 8.376411278732120991e-05 1.143792469520121813e-04 2.767722071439493448e-05 5.116514148539863527e-05 3.477926293271593750e-05 3.400721470825374126e-05 4.232674837112426758e-05 6.498521543107926846e-05 8.376411278732120991e-05 1.143792469520121813e-04 2.767722071439493448e-05 5.116514148539863527e-05
4.000000000000000000e+03 3.822504004347138107e-05 4.169058229308575392e-05 3.958195884479209781e-05 6.011211735312826931e-05 7.480935892090201378e-05 1.020767667796462774e-04 2.675227915460709482e-05 5.080677874502725899e-05 3.390934944036416709e-05 3.303430639789439738e-05 3.958195884479209781e-05 6.011211735312826931e-05 7.480935892090201378e-05 1.020767667796462774e-04 2.675227915460709482e-05 5.080677874502725899e-05
4.100000000000000000e+03 3.745974390767514706e-05 4.027057002531364560e-05 3.715351704158820212e-05 5.573793532676063478e-05 6.716365896863862872e-05 9.131895058089867234e-05 2.611467425595037639e-05 5.043555211159400642e-05 3.318900780868716538e-05 3.219363134121522307e-05 3.715351704158820212e-05 5.573793532676063478e-05 6.716365896863862872e-05 9.131895058089867234e-05 2.611467425595037639e-05 5.043555211159400642e-05
4.200000000000000000e+03 3.682865281007252634e-05 3.905546691385097802e-05 3.499490412650629878e-05 5.181679080124013126e-05 6.066664718673564494e-05 8.194431575248017907e-05 2.568544186942745000e-05 5.003276237403042614e-05 3.258450669818557799e-05 3.146556991850957274e-05 3.499490412650629878e-05 5.181679080124013126e-05 6.066664718673564494e-05 8.194431575248017907e-05 2.568544186942745000e-05 5.003276237403042614e-05
4.300000000000000000e+03 3.629733328125439584e-05 3.801882121479138732e-05 3.306771759525872767e-05 4.830463149119168520e-05 5.516872624866664410e-05 7.380102033494040370e-05 2.539264824008569121e-05 4.959018406225368381e-05 3.206557084922678769e-05 3.083377669099718332e-05 3.306771759525872767e-05 4.830463149119168520e-05 5.516872624866664410e-05 7.380102033494040370e-05 2.539264824008569121e-05 4.959018406225368381e-05
4.400000000000000000e+03 3.583569923648610711e-05 3.713788100867532194e-05 3.133979407721199095e-05 4.516219632932916284e-05 5.053028144175186753e-05 6.674623728031292558e-05 2.517583743610884994e-05 4.910503048449754715e-05 3.160569031024351716e-05 3.028520222869701684e-05 3.133979407721199095e-05 4.516219632932916284e-05 5.053028144175186753e-05 6.674623728031292558e-05 2.517583743610884994e-05 4.910503048449754715e-05
4.500000000000000000e+03 3.541853584465570748e-05 3.639263741206377745e-05 2.978559678012970835e-05 4.235247615724802017e-05 4.662234277930110693e-05 6.064691842766478658e-05 2.498544381523970515e-05 4.857824751525186002e-05 3.118268796242773533e-05 2.980865792778786272e-05 2.978559678012970835e-05 4.235247615724802017e-05 4.662234277930110693e-05 6.064691842766478658e-05 2.498544381523970515e-05 4.857824751525186002e-05
4.600000000000000000e+03 3.593559813452884555e-05 3.608141196309588850e-05 4.649789480026811361e-05 4.835192885366268456e-05 4.938276106258854270e-05 5.834308831254020333e-05 3.330600156914442778e-05 5.563988815993070602e-05 3.189425115124322474e-05 2.913863681897055358e-05 4.649789480026811361e-05 4.835192885366268456e-05 4.938276106258854270e-05 5.834308831254020333e-05 3.330600156914442778e-05 5.563988815993070602e-05
4.700000000000000000e+03 3.468015711405314505e-05 3.525368447299115360e-05 2.704122925933916122e-05 3.751442272914573550e-05 4.061719664605334401e-05 5.085903467261232436e-05 2.459338611515704542e-05 4.756400448968634009e-05 3.042463322344701737e-05 2.904605207731947303e-05 2.704122925933916122e-05 3.751442272914573550e-05 4.061719664605334401e-05 5.085903467261232436e-05 2.459338611515704542e-05 4.756400448968634009e-05
4.800000000000000000e+03 3.431045115576125681e-05 3.482729152892716229e-05 2.588655297586228698e-05 3.558935350156389177e-05 3.825633757514879107e-05 4.693866867455653846e-05 2.436562499497085810e-05 4.691916183219291270e-05 3.003863639605697244e-05 2.874740130209829658e-05 2.588655297586228698e-05 3.558935350156389177e-05 3.825633757514879107e-05 4.693866867455653846e-05 2.436562499497085810e-05 4.691916183219291270e-05
4.900000000000000000e+03 3.406988980714231730e-05 3.446869231993332505e-05 2.568155832705087960e-05 3.327142258058302104e-05 3.702653702930547297e-05 4.411143527249805629e-05 2.424351259833201766e-05 4.742611417896114290e-05 2.984227285196539015e-05 2.838081309164408594e-05 2.568155832705087960e-05 3.327142258058302104e-05 3.702653702930547297e-05 4.411143527249805629e-05 2.424351259833201766e-05 4.742611417896114290e-05
5.000000000000000000e+03 3.355020089657045901e-05 3.415713217691518366e-05 2.380937803536653519e-05 3.218114215997047722e-05 3.455220212345011532e-05 4.063111555296927691e-05 2.371315531490836293e-05 4.572718535200692713e-05 2.925708031398244202e-05 2.823056092893239111e-05 2.380937803536653519e-05 3.218114215997047722e-05 3.455220212345011532e-05 4.063111555296927691e-05 2.371315531490836293e-05 4.572718535200692713e-05
5.100000000000000000e+03 3.311249747639521956e-05 3.389043558854609728e-05 2.296508500876370817e-05 3.093369741691276431e-05 3.298560477560386062e-05 3.802586797974072397e-05 2.332974145247135311e-05 4.495561734074726701e-05 2.880544343497604132e-05 2.801483969960827380e-05 2.296508500876370817e-05 3.093369741691276431e-05 3.298560477560386062e-05 3.802586797974072397e-05 2.332974145247135311e-05 4.495561734074726701e-05
5.200000000000000000e+03 3.271734749432653189e-05 3.364595977473072708e-05 2.202256837335880846e-05 2.925380067608784884e-05 3.178688712068833411e-05 3.588774416130036116e-05 2.276133454870432615e-05 4.457840623217634857e-05 2.842592584784142673e-05 2.776945621008053422e-05 2.202256837335880846e-05 2.925380067608784884e-05 3.178688712068833411e-05 3.588774416130036116e-05 2.276133454870432615e-05 4.457840623217634857e-05
5.300000000000000000e+03 3.225046748411841691e-05 3.343509888509288430e-05 2.124880302289966494e-05 2.820047484419774264e-05 3.054691478610038757e-05 3.388137338333763182e-05 2.223900992248672992e-05 4.379356323624961078e-05 2.795590808091219515e-05 2.757311085588298738e-05 2.124880302289966494e-05 2.820047484419774264e-05 3.054691478610038757e-05 3.388137338333763182e-05 2.223900992248672992e-05 4.379356323624961078e-05
5.400000000000000000e+03 3.181269130436703563e-05 3.321150506963022053e-05 2.074325493595097214e-05 2.663940722413826734e-05 2.979523014801088721e-05 3.236176053178496659e-05 2.159799259970895946e-05 4.372949115349911153e-05 2.756949652393814176e-05 2.729343395913019776e-05 2.074325493595097214e-05 2.663940722413826734e-05 2.979523014801088721e-05 3.236176053178496659e-05 2.159799259970895946e-05 4.372949115349911153e-05
5.500000000000000000e+03 3.127944000880233943e-05 3.301719334558583796e-05 1.978071850317064673e-05 2.606636553537100554e-05 2.846631650754716247e-05 3.054362969123758376e-05 2.100672827509697527e-05 4.246043317834846675e-05 2.701013727346435189e-05 2.713473986659664661e-05 1.978071850317064673e-05 2.606636553537100554e-05 2.846631650754716247e-05 3.054362969123758376e-05 2.100672827509697527e-05 4.246043317834846675e-05
5.600000000000000000e+03 3.195221870555542409e-05 3.313769411761313677e-05 5.609736399492248893e-05 4.595548307406716049e-05 4.141017416259273887e-05 3.486483547021634877e-05 3.995600491180084646e-05 5.677570152329280972e-05 2.805324402288533747e-05 2.670799221959896386e-05 5.609736399492248893e-05 4.595548307406716049e-05 4.141017416259273887e-05 3.486483547021634877e-05 3.995600491180084646e-05 5.677570152329280972e-05
5.700000000000000000e+03 3.025142905244138092e-05 3.258418291807174683e-05 1.843912286858540028e-05 2.421177669020835310e-05 2.666087857505772263e-05 2.780558133963495493e-05 1.965716000995598733e-05 4.110809823032468557e-05 2.602793028927408159e-05 2.665388274181168526e-05 1.843912286858540028e-05 2.421177669020835310e-05 2.666087857505772263e-05 2.780558133963495493e-05 1.965716000995598733e-05 4.110809823032468557e-05
5.800000000000000000e+03 2.972948095703031868e-05 3.237019336665980518e-05 1.783119478204753250e-05 2.337949626962654293e-05 2.585065158200450242e-05 2.662381302798166871e-05 1.891354804683942348e-05 4.036142490804195404e-05 2.553427293605636805e-05 2.640364255057647824e-05 1.783119478204753250e-05 2.337949626962654293e-05 2.585065158200450242e-05 2.662381302798166871e-05 1.891354804683942348e-05 4.036142490804195404e-05
5.900000000000000000e+03 2.891547410399653018e-05 3.209085116395726800e-05 2.249980934720952064e-05 2.949894951598253101e-05 2.548939664848148823e-05 2.499598485883325338e-05 2.194125409005209804e-05 3.937980727641843259e-05 2.460303039697464556e-05 2.627389949338976294e-05 2.249980934720952064e-05 2.949894951598253101e-05 2.548939664848148823e-05 2.499598485883325338e-05 2.194125409005209804e-05 3.937980727641843259e-05
6.000000000000000000e+03 2.865090573322959244e-05 3.184861634508706629e-05 1.662531758483964950e-05 2.182459684263449162e-05 2.430467793601565063e-05 2.447008228045888245e-05 1.750124101818073541e-05 3.897705028066411614e-05 2.452806984365452081e-05 2.581695298431441188e-05 1.662531758483964950e-05 2.182459684263449162e-05 2.430467793601565063e-05 2.447008228045888245e-05 1.750124101818073541e-05 3.897705028066411614e-05
6.100000000000000000e+03 2.811888589349109679e-05 3.158553954563103616e-05 1.608442289580125362e-05 2.110837158397771418e-05 2.360481084906496108e-05 2.352205592615064234e-05 1.673613405728247017e-05 3.819575067609548569e-05 2.403504549874924123e-05 2.551060242694802582e-05 1.608442289580125362e-05 2.110837158397771418e-05 2.360481084906496108e-05 2.352205592615064234e-05 1.673613405728247017e-05 3.819575067609548569e-05
6.200000000000000000e+03 2.798589230224024504e-05 3.130905315629206598e-05 1.871424865385051817e-05 2.084651714540086687e-05 2.468933053023647517e-05 2.396667332504875958e-05 1.724503454170189798e-05 4.018774416181258857e-05 2.406180283287540078e-05 2.506974306015763432e-05 1.871424865385051817e-05 2.084651714540086687e-05 2.468933053023647517e-05 2.396667332504875958e-05 1.724503454170189798e-05 4.018774416181258857e-05
6.300000000000000000e+03 2.700295044633094221e-05 3.092449696850962937e-05 1.499293193774065003e-05 1.968179458344820887e-05 2.224449781351722777e-05 2.175633198930881917e-05 1.528822213003877550e-05 3.677671338664367795e-05 2.301638414792250842e-05 2.477860834915190935e-05 1.499293193774065003e-05 1.968179458344820887e-05 2.224449781351722777e-05 2.175633198930881917e-05 1.528822213003877550e-05 3.677671338664367795e-05
6.400000000000000000e+03 2.646103712322656065e-05 3.059102527913637459e-05 1.450973832106683403e-05 1.910357059387024492e-05 2.159921496058814228e-05 2.093816146953031421e-05 1.454823905078228563e-05 3.590362757677212358e-05 2.251967453048564494e-05 2.440459866193123162e-05 1.450973832106683403e-05 1.910357059387024492e-05 2.159921496058814228e-05 2.093816146953031421e-05 1.454823905078228563e-05 3.590362757677212358e-05
6.500000000000000000e+03 2.593352837720885873e-05 3.027132333954796195e-05 2.011053948081098497e-05 2.095487070619128644e-05 2.411091008980292827e-05 2.246589065180160105e-05 1.656452695897314698e-05 3.985990770161151886e-05 2.221402428403962404e-05 2.381024933129083365e-05 2.011053948081098497e-05 2.095487070619128644e-05 2.411091008980292827e-05 2.246589065180160105e-05 1.656452695897314698e-05 3.985990770161151886e-05
6.600000000000000000e+03 2.533277256588917226e-05 2.977487019961699843e-05 1.351460923615377396e-05 1.782821345841512084e-05 2.036344812950119376e-05 1.942072776728309691e-05 1.316018733632517979e-05 3.439212377998046577e-05 2.150545151380356401e-05 2.352637420699466020e-05 1.351460923615377396e-05 1.782821345841512084e-05 2.036344812950119376e-05 1.942072776728309691e-05 1.316018733632517979e-05 3.439212377998046577e-05
6.700000000000000000e+03 2.479279464751016349e-05 2.936735290859360248e-05 1.307822185481199995e-05 1.727816015772987157e-05 1.978723412321414798e-05 1.871936001407448202e-05 1.244482973561389372e-05 3.348418249515816569e-05 2.101959944411646575e-05 2.307939939782954752e-05 1.307822185481199995e-05 1.727816015772987157e-05 1.978723412321414798e-05 1.871936001407448202e-05 1.244482973561389372e-05 3.348418249515816569e-05
