# step, loss_train, loss_test, metrics_test
1.000000000000000000e+04 2.273710444569587708e-02 3.384782373905181885e-02 1.032062340527772903e-02 4.027689341455698013e-03 8.285515359602868557e-04 8.043036796152591705e-03 1.058484837412834167e-01 1.361431926488876343e-01 6.841222196817398071e-02 6.167289614677429199e-02 2.312203124165534973e-02 7.585916668176651001e-02 5.637497901916503906e+00 6.176450252532958984e+00 1.795588970184326172e+00 1.921169087290763855e-02 3.311405330896377563e-02 9.106093086302280426e-03 3.820223966613411903e-03 1.013769768178462982e-03 6.793353706598281860e-03 1.058484837412834167e-01 1.361431926488876343e-01 6.841221451759338379e-02 6.167289614677429199e-02 2.312202937901020050e-02 7.585916668176651001e-02 5.637497901916503906e+00 6.176450252532958984e+00 1.795588970184326172e+00
1.100000000000000000e+04 2.276454679667949677e-02 3.389208763837814331e-02 1.034030970185995102e-02 4.029239993542432785e-03 8.267424418590962887e-04 8.048499003052711487e-03 1.053238287568092346e-01 1.354027390480041504e-01 6.825555860996246338e-02 6.163626164197921753e-02 2.323028445243835449e-02 7.576486468315124512e-02 5.602118015289306641e+00 6.155691623687744141e+00 1.796701669692993164e+00 1.922880858182907104e-02 3.314963355660438538e-02 9.120673872530460358e-03 3.818930126726627350e-03 1.010465901345014572e-03 6.794925779104232788e-03 1.053238287568092346e-01 1.354027390480041504e-01 6.825555860996246338e-02 6.163625419139862061e-02 2.323028258979320526e-02 7.576487213373184204e-02 5.602118015289306641e+00 6.155692100524902344e+00 1.796701669692993164e+00
1.200000000000000000e+04 2.280759438872337341e-02 3.396215662360191345e-02 1.037383172661066055e-02 4.031375981867313385e-03 8.234422421082854271e-04 8.058213628828525543e-03 1.043762788176536560e-01 1.341228038072586060e-01 6.798764318227767944e-02 6.157967448234558105e-02 2.341536059975624084e-02 7.559021562337875366e-02 5.540861606597900391e+00 6.119900226593017578e+00 1.798708438873291016e+00 1.925419084727764130e-02 3.320376947522163391e-02 9.145238436758518219e-03 3.816027659922838211e-03 1.004570513032376766e-03 6.797603331506252289e-03 1.043762862682342529e-01 1.341228038072586060e-01 6.798764318227767944e-02 6.157967075705528259e-02 2.341536059975624084e-02 7.559021562337875366e-02 5.540861606597900391e+00 6.119901180267333984e+00 1.798708438873291016e+00
1.300000000000000000e+04 2.286945842206478119e-02 3.406179323792457581e-02 1.042984332889318466e-02 4.033491015434265137e-03 8.170459768734872341e-04 8.071942254900932312e-03 1.028335914015769958e-01 1.320311278104782104e-01 6.754852086305618286e-02 6.148619577288627625e-02 2.371861226856708527e-02 7.531026005744934082e-02 5.437391281127929688e+00 6.060719490051269531e+00 1.802942037582397461e+00 1.928467117249965668e-02 3.327365219593048096e-02 9.185645729303359985e-03 3.808966372162103653e-03 9.936064016073942184e-04 6.799063645303249359e-03 1.028335988521575928e-01 1.320311427116394043e-01 6.754852831363677979e-02 6.148619204759597778e-02 2.371860854327678680e-02 7.531024515628814697e-02 5.437391281127929688e+00 6.060719966888427734e+00 1.802941799163818359e+00
1.400000000000000000e+04 2.294438146054744720e-02 3.418751433491706848e-02 1.052454486489295959e-02 4.033571574836969376e-03 8.040858665481209755e-04 8.089875802397727966e-03 1.003347188234329224e-01 1.286217868328094482e-01 6.682450324296951294e-02 6.132434681057929993e-02 2.421955019235610962e-02 7.484159618616104126e-02 5.260081291198730469e+00 5.962400913238525391e+00 1.812384247779846191e+00 1.930117607116699219e-02 3.333951905369758606e-02 9.252119809389114380e-03 3.791491268202662468e-03 9.721979149617254734e-04 6.794482469558715820e-03 1.003346964716911316e-01 1.286217868328094482e-01 6.682450324296951294e-02 6.132433935999870300e-02 2.421955019235610962e-02 7.484159618616104126e-02 5.260080337524414062e+00 5.962402343750000000e+00 1.812384247779846191e+00
1.500000000000000000e+04 2.299072034657001495e-02 3.428182378411293030e-02 1.068728882819414139e-02 4.023803863674402237e-03 7.761046872474253178e-04 8.105465210974216461e-03 9.629257023334503174e-02 1.230806335806846619e-01 6.564875692129135132e-02 6.107930094003677368e-02 2.504369243979454041e-02 7.409989088773727417e-02 4.944491386413574219e+00 5.796226501464843750e+00 1.834851503372192383e+00 1.923241466283798218e-02 3.330374136567115784e-02 9.361144155263900757e-03 3.745837369933724403e-03 9.277880890294909477e-04 6.766485515981912613e-03 9.629257023334503174e-02 1.230806335806846619e-01 6.564875692129135132e-02 6.107930094003677368e-02 2.504369243979454041e-02 7.409989088773727417e-02 4.944491386413574219e+00 5.796226024627685547e+00 1.834851503372192383e+00
1.600000000000000000e+04 2.283503301441669464e-02 3.409504890441894531e-02 1.097101066261529922e-02 3.980254288762807846e-03 7.123770774342119694e-04 8.090405724942684174e-03 8.980640023946762085e-02 1.141379103064537048e-01 6.379759311676025391e-02 6.069967523217201233e-02 2.638394385576248169e-02 7.293256372213363647e-02 4.340773105621337891e+00 5.500948429107666016e+00 1.890633821487426758e+00 1.883172802627086639e-02 3.280539065599441528e-02 9.534797631204128265e-03 3.622588934376835823e-03 8.302871137857437134e-04 6.660481449216604233e-03 8.980640023946762085e-02 1.141379028558731079e-01 6.379758566617965698e-02 6.069967150688171387e-02 2.638393826782703400e-02 7.293256372213363647e-02 4.340773582458496094e+00 5.500948429107666016e+00 1.890633821487426758e+00
1.700000000000000000e+04 2.186772413551807404e-02 3.277973085641860962e-02 1.149619370698928833e-02 3.845338476821780205e-03 5.736334715038537979e-04 7.964234799146652222e-03 7.964549958705902100e-02 9.974927455186843872e-02 6.091245636343955994e-02 6.017636135220527649e-02 2.855523489415645599e-02 7.115908712148666382e-02 3.045569419860839844e+00 4.893443107604980469e+00 2.019622325897216797e+00 1.732264459133148193e-02 3.068598359823226929e-02 9.809520095586776733e-03 3.296970622614026070e-03 6.220276700332760811e-04 6.328349001705646515e-03 7.964549958705902100e-02 9.974927455186843872e-02 6.091246381402015686e-02 6.017636135220527649e-02 2.855523489415645599e-02 7.115909457206726074e-02 3.045569419860839844e+00 4.893443107604980469e+00 2.019622564315795898e+00
1.800000000000000000e+04 1.936077326536178589e-02 2.965694107115268707e-02 1.243762020021677017e-02 3.660824149847030640e-03 4.253801598679274321e-04 7.745794020593166351e-03 6.588230282068252563e-02 7.810490578413009644e-02 5.617118626832962036e-02 5.954581126570701599e-02 3.182549029588699341e-02 6.870240718126296997e-02 9.797846674919128418e-01 3.500787258148193359e+00 2.054177284240722656e+00 1.411798689514398575e-02 2.613027393817901611e-02 1.025807298719882965e-02 2.769605489447712898e-03 3.789352776948362589e-04 5.754705984145402908e-03 6.588230282068252563e-02 7.810490578413009644e-02 5.617119371891021729e-02 5.954581126570701599e-02 3.182549029588699341e-02 6.870240718126296997e-02 9.797846674919128418e-01 3.500787258148193359e+00 2.054177284240722656e+00
1.900000000000000000e+04 1.696462929248809814e-02 2.756903506815433502e-02 1.331166084855794907e-02 3.579495940357446671e-03 4.140493983868509531e-04 7.651186082512140274e-03 5.501025542616844177e-02 5.435079336166381836e-02 4.732920601963996887e-02 5.865186452865600586e-02 3.582420200109481812e-02 6.559068709611892700e-02 3.120136559009552002e-01 1.821329712867736816e+00 1.573899507522583008e+00 1.173347514122724533e-02 2.326921746134757996e-02 1.072646025568246841e-02 2.457161899656057358e-03 3.068597870878875256e-04 5.433340556919574738e-03 5.501025915145874023e-02 5.435079336166381836e-02 4.732921347022056580e-02 5.865186080336570740e-02 3.582419827580451965e-02 6.559068709611892700e-02 3.120136260986328125e-01 1.821329712867736816e+00 1.573899507522583008e+00
2.000000000000000000e+04 1.479625049978494644e-02 2.646013535559177399e-02 1.403803005814552307e-02 3.530433401465415955e-03 4.464666999410837889e-04 7.627311162650585175e-03 5.334294214844703674e-02 3.603349253535270691e-02 3.434466198086738586e-02 5.722456797957420349e-02 3.940196335315704346e-02 6.185574457049369812e-02 4.789633750915527344e-01 7.416648864746093750e-01 9.541808962821960449e-01 1.005579251796007156e-02 2.205958776175975800e-02 1.124116592109203339e-02 2.307920483872294426e-03 3.051655075978487730e-04 5.311041604727506638e-03 5.334294214844703674e-02 3.603349253535270691e-02 3.434465825557708740e-02 5.722456797957420349e-02 3.940196335315704346e-02 6.185573339462280273e-02 4.789633750915527344e-01 7.416647076606750488e-01 9.541808962821960449e-01
2.100000000000000000e+04 1.255927979946136475e-02 2.557718567550182343e-02 1.482135243713855743e-02 3.551789559423923492e-03 4.804943164344877005e-04 7.718904409557580948e-03 6.371046602725982666e-02 2.529194764792919159e-02 2.189687453210353851e-02 5.473719909787178040e-02 4.089878126978874207e-02 5.766107887029647827e-02 5.256738066673278809e-01 3.052795231342315674e-01 4.841332137584686279e-01 8.479163981974124908e-03 2.136433869600296021e-02 1.187593396753072739e-02 2.258490538224577904e-03 3.175366728100925684e-04 5.300671793520450592e-03 6.371046602725982666e-02 2.529195323586463928e-02 2.189686894416809082e-02 5.473719909787178040e-02 4.089878499507904053e-02 5.766108259558677673e-02 5.256738066673278809e-01 3.052795827388763428e-01 4.841331243515014648e-01
2.200000000000000000e+04 1.031836122274398804e-02 2.468981035053730011e-02 1.538615114986896515e-02 3.676412161439657211e-03 4.904626985080540180e-04 7.892980240285396576e-03 8.540745824575424194e-02 1.966905593872070312e-02 1.489988155663013458e-02 5.003676190972328186e-02 3.834040090441703796e-02 5.301562696695327759e-02 3.245843946933746338e-01 1.858078092336654663e-01 2.273944020271301270e-01 6.914530415087938309e-03 2.075337432324886322e-02 1.230085175484418869e-02 2.291387412697076797e-03 3.149676776956766844e-04 5.320221185684204102e-03 8.540745824575424194e-02 1.966905593872070312e-02 1.489988155663013458e-02 5.003676190972328186e-02 3.834040090441703796e-02 5.301562696695327759e-02 3.245844244956970215e-01 1.858078390359878540e-01 2.273944020271301270e-01
2.300000000000000000e+04 8.436594158411026001e-03 2.389054745435714722e-02 1.508736703544855118e-02 3.887183731421828270e-03 4.720714932773262262e-04 8.019816130399703979e-03 1.086447313427925110e-01 1.580955646932125092e-02 1.252744626253843307e-02 4.196183010935783386e-02 3.070090152323246002e-02 4.727590456604957581e-02 1.363515704870223999e-01 1.533164978027343750e-01 1.273406594991683960e-01 5.632905289530754089e-03 2.027258463203907013e-02 1.191736478358507156e-02 2.400441560894250870e-03 2.912348427344113588e-04 5.297969095408916473e-03 1.086447238922119141e-01 1.580956019461154938e-02 1.252744626253843307e-02 4.196183010935783386e-02 3.070090152323246002e-02 4.727590456604957581e-02 1.363515406847000122e-01 1.533164680004119873e-01 1.273406744003295898e-01
2.400000000000000000e+04 7.235199213027954102e-03 2.316613867878913879e-02 1.375023275613784790e-02 4.141701385378837585e-03 4.506162949837744236e-04 8.024160750210285187e-03 1.148438081145286560e-01 1.310552656650543213e-02 1.190190482884645462e-02 3.124132752418518066e-02 1.994967833161354065e-02 3.910567983984947205e-02 6.601043790578842163e-02 1.384757608175277710e-01 9.317752718925476074e-02 4.902264568954706192e-03 1.989572867751121521e-02 1.060627773404121399e-02 2.573989797383546829e-03 2.697810996323823929e-04 5.234022624790668488e-03 1.148437932133674622e-01 1.310552563518285751e-02 1.190190389752388000e-02 3.124132752418518066e-02 1.994967646896839142e-02 3.910567983984947205e-02 6.601043045520782471e-02 1.384757757186889648e-01 9.317752718925476074e-02
2.500000000000000000e+04 6.552923005074262619e-03 2.218778245151042938e-02 1.194946840405464172e-02 4.394991789013147354e-03 4.641561827156692743e-04 7.904636673629283905e-03 9.577377140522003174e-02 1.167466398328542709e-02 1.273482572287321091e-02 2.015292830765247345e-02 1.028456166386604309e-02 2.784429304301738739e-02 5.223030596971511841e-02 1.210712417960166931e-01 7.408664375543594360e-02 4.631090909242630005e-03 1.932035759091377258e-02 8.929830044507980347e-03 2.779280068352818489e-03 2.856676001101732254e-04 5.143283866345882416e-03 9.577376395463943481e-02 1.167466212064027786e-02 1.273482758551836014e-02 2.015292830765247345e-02 1.028456166386604309e-02 2.784428931772708893e-02 5.223029851913452148e-02 1.210712566971778870e-01 7.408665120601654053e-02
2.600000000000000000e+04 5.916617810726165771e-03 2.072289586067199707e-02 1.018605288118124008e-02 4.591166041791439056e-03 5.280926707200706005e-04 7.586883846670389175e-03 6.364373862743377686e-02 9.918641299009323120e-03 1.380345318466424942e-02 1.082273945212364197e-02 4.515436477959156036e-03 1.575850509107112885e-02 4.877315461635589600e-02 9.690979123115539551e-02 6.060517206788063049e-02 4.463616758584976196e-03 1.838504709303379059e-02 7.335166912525892258e-03 2.960427198559045792e-03 3.471525851637125015e-04 4.940702114254236221e-03 6.364373862743377686e-02 9.918640367686748505e-03 1.380345039069652557e-02 1.082273945212364197e-02 4.515436012297868729e-03 1.575850322842597961e-02 4.877316951751708984e-02 9.690979123115539551e-02 6.060517951846122742e-02
2.700000000000000000e+04 5.080767441540956497e-03 1.864453963935375214e-02 8.639276959002017975e-03 4.602193832397460938e-03 6.175023154355585575e-04 6.928922142833471298e-03 3.369855880737304688e-02 6.933448836207389832e-03 1.281642634421586990e-02 5.159164778888225555e-03 2.530841156840324402e-03 7.150215562433004379e-03 4.358316212892532349e-02 6.887391209602355957e-02 5.151610821485519409e-02 4.154865164309740067e-03 1.695816405117511749e-02 5.992963444441556931e-03 2.993883797898888588e-03 4.189206811133772135e-04 4.478385206311941147e-03 3.369855880737304688e-02 6.933447439223527908e-03 1.281642913818359375e-02 5.159165244549512863e-03 2.530841855332255363e-03 7.150215562433004379e-03 4.358316212892532349e-02 6.887391954660415649e-02 5.151610821485519409e-02
2.800000000000000000e+04 4.141271580010652542e-03 1.605544425547122955e-02 7.118666544556617737e-03 4.315778613090515137e-03 6.898374413140118122e-04 5.909582599997520447e-03 1.480271201580762863e-02 4.148106090724468231e-03 8.426952175796031952e-03 2.953125396743416786e-03 2.268821466714143753e-03 3.549868939444422722e-03 3.493907675147056580e-02 4.347903653979301453e-02 4.262507334351539612e-02 3.674906212836503983e-03 1.497389096766710281e-02 4.817689303308725357e-03 2.765180077403783798e-03 4.569106677081435919e-04 3.715318161994218826e-03 1.480271108448505402e-02 4.148106556385755539e-03 8.426949381828308105e-03 2.953125396743416786e-03 2.268821466714143753e-03 3.549868939444422722e-03 3.493905812501907349e-02 4.347902163863182068e-02 4.262505844235420227e-02
2.900000000000000000e+04 3.276266390457749367e-03 1.341008953750133514e-02 5.279328674077987671e-03 3.815795062109827995e-03 7.307357154786586761e-04 4.712536465376615524e-03 6.767373066395521164e-03 2.481128321960568428e-03 3.518364159390330315e-03 2.147673396393656731e-03 2.419181400910019875e-03 2.141428180038928986e-03 2.486575953662395477e-02 2.576112188398838043e-02 3.008570149540901184e-02 3.086141310632228851e-03 1.267129927873611450e-02 3.539678175002336502e-03 2.348418114706873894e-03 4.646784218493849039e-04 2.811601618304848671e-03 6.767373997718095779e-03 2.481128554791212082e-03 3.518364392220973969e-03 2.147672697901725769e-03 2.419181400910019875e-03 2.141428180038928986e-03 2.486576326191425323e-02 2.576112188398838043e-02 3.008570149540901184e-02
3.000000000000000000e+04 2.515691332519054413e-03 1.086513511836528778e-02 3.503745654597878456e-03 3.238467033952474594e-03 7.522610248997807503e-04 3.560038283467292786e-03 4.809792153537273407e-03 1.521387486718595028e-03 1.136262668296694756e-03 1.673195278272032738e-03 2.588893054053187370e-03 1.209598849527537823e-03 1.630132831633090973e-02 1.346260495483875275e-02 1.663506776094436646e-02 2.441145945340394974e-03 1.017741765826940536e-02 2.324493834748864174e-03 1.870995387434959412e-03 4.596075741574168205e-04 1.964142313227057457e-03 4.809792619198560715e-03 1.521386788226664066e-03 1.136263133957982063e-03 1.673195161856710911e-03 2.588893985375761986e-03 1.209598849527537823e-03 1.630134135484695435e-02 1.346260961145162582e-02 1.663507148623466492e-02
3.100000000000000000e+04 1.808483269996941090e-03 8.563922718167304993e-03 2.213237574324011803e-03 2.664240775629878044e-03 7.725236937403678894e-04 2.581657841801643372e-03 3.989857155829668045e-03 8.957083919085562229e-04 3.566767845768481493e-04 1.209511305205523968e-03 2.595901954919099808e-03 4.595635400619357824e-04 1.043570972979068756e-02 6.313390564173460007e-03 6.360909901559352875e-03 1.863000099547207355e-03 7.981359027326107025e-03 1.454740995541214943e-03 1.472849748097360134e-03 4.706422623712569475e-04 1.334888162091374397e-03 3.989857155829668045e-03 8.957085665315389633e-04 3.566767845768481493e-04 1.209511421620845795e-03 2.595901954919099808e-03 4.595638019964098930e-04 1.043570227921009064e-02 6.313391961157321930e-03 6.360903847962617874e-03
3.200000000000000000e+04 1.153669087216258049e-03 6.428609602153301239e-03 1.463668886572122574e-03 2.103152684867382050e-03 7.397299050353467464e-04 1.810512156225740910e-03 4.059894476085901260e-03 7.830871618352830410e-04 2.568826603237539530e-04 9.278635261580348015e-04 2.085419371724128723e-03 1.603336277185007930e-04 6.344610825181007385e-03 2.961386460810899734e-03 1.624502474442124367e-03 1.326163415797054768e-03 6.060944404453039169e-03 9.355834336020052433e-04 1.120808185078203678e-03 4.359227023087441921e-04 8.820256334729492664e-04 4.059895873069763184e-03 7.830868707969784737e-04 2.568828349467366934e-04 9.278635261580348015e-04 2.085418906062841415e-03 1.603335840627551079e-04 6.344618741422891617e-03 2.961383899673819542e-03 1.624504569917917252e-03
3.300000000000000000e+04 7.216593367047607899e-04 4.665764980018138885e-03 1.065057818777859211e-03 1.593449618667364120e-03 6.130238762125372887e-04 1.259262906387448311e-03 3.799136495217680931e-03 8.657163125462830067e-04 2.272822894155979156e-04 7.262954022735357285e-04 1.177099882625043392e-03 7.303589518414810300e-05 3.893707413226366043e-03 1.781875616870820522e-03 4.560133675113320351e-04 9.187099640257656574e-04 4.569292534142732620e-03 6.485935882665216923e-04 8.341443026438355446e-04 3.270685556344687939e-04 6.000092835165560246e-04 3.799137193709611893e-03 8.657158468849956989e-04 2.272823767270892859e-04 7.262956933118402958e-04 1.177099766209721565e-03 7.303598977159708738e-05 3.893708577379584312e-03 1.781876315362751484e-03 4.560126981232315302e-04
3.400000000000000000e+04 5.607093335129320621e-04 3.275073599070310593e-03 7.758219726383686066e-04 1.127275172621011734e-03 4.403735511004924774e-04 8.609609794802963734e-04 3.287882078438997269e-03 9.265811531804502010e-04 2.098507393384352326e-04 5.295883165672421455e-04 4.527708806563168764e-04 5.065170989837497473e-05 2.613228280097246170e-03 1.199374673888087273e-03 2.560735156293958426e-04 6.788216996937990189e-04 3.376538865268230438e-03 4.445516678970307112e-04 5.840681842528283596e-04 1.950888690771535039e-04 4.211400228086858988e-04 3.287881612777709961e-03 9.265811531804502010e-04 2.098505938192829490e-04 5.295884329825639725e-04 4.527705896180123091e-04 5.065168079454451799e-05 2.613227814435958862e-03 1.199376303702592850e-03 2.560731372795999050e-04
3.500000000000000000e+04 5.339360213838517666e-04 2.187468577176332474e-03 4.790734383277595043e-04 7.095485343597829342e-04 2.959596749860793352e-04 5.663995980285108089e-04 2.648596186190843582e-03 8.545399759896099567e-04 1.925701653817668557e-04 3.325355064589530230e-04 1.480426290072500706e-04 3.720204767887480557e-05 1.873729517683386803e-03 7.583560072816908360e-04 1.856284943642094731e-04 5.400090012699365616e-04 2.390565350651741028e-03 2.580831933300942183e-04 3.634615859482437372e-04 1.047070109052583575e-04 2.984951715916395187e-04 2.648596419021487236e-03 8.545399759896099567e-04 1.925703400047495961e-04 3.325353609398007393e-04 1.480426435591652989e-04 3.720207678270526230e-05 1.873724395409226418e-03 7.583543774671852589e-04 1.856285525718703866e-04
3.600000000000000000e+04 5.004021222703158855e-04 1.360148657113313675e-03 2.383591199759393930e-04 3.726754803210496902e-04 1.980076776817440987e-04 3.467943461146205664e-04 1.981981331482529640e-03 7.107512210495769978e-04 1.330941449850797653e-04 1.838022435549646616e-04 6.004808892612345517e-05 2.639441845531109720e-05 1.212968374602496624e-03 4.627391463145613670e-04 1.509955473011359572e-04 4.359137092251330614e-04 1.592963933944702148e-03 1.186199733638204634e-04 1.896771718747913837e-04 6.342145206872373819e-05 2.061856212094426155e-04 1.981980167329311371e-03 7.107508135959506035e-04 1.330941304331645370e-04 1.838023308664560318e-04 6.004816168569959700e-05 2.639443300722632557e-05 1.212972216308116913e-03 4.627393791452050209e-04 1.509961439296603203e-04
